n70,g66,g59
n65,g50,g91
n6,g40,g74
n35,g77,g78
n4,g83,g9
n32,g10,g63
n72,g30,g90
n74,g57,g12
n26,g32,g44
n21,g22,g56
n60,g16,g99
n20,g20,g95
n73,g25,g73
n51,g62,g54
n69,g24,g15
n71,g69,g34
n28,g25,g48
n14,g74,g93
n45,g90,g85
n39,g5,g68
n5,g15,g55
n23,g58,g64
n24,g47,g53
n54,g8,g35
n16,g26,g74
n17,g64,g98
n18,g24,g45
n63,g75,g64
n9,g64,g90
n25,g77,g74
n30,g61,g4
n31,g8,g69
n10,g96,g30
n43,g97,g1
n68,g86,g78
n34,g74,g60
n8,g46,g97
n53,g17,g30
n55,g92,g29
n38,g80,g13
n33,g80,g46
n62,g70,g10
n11,g87,g94
n27,g39,g86
n50,g46,g24
n44,g73,g41
n12,g51,g8
n67,g79,g25
n75,g35,g11
n0,g37,g46
n22,g49,g37
n58,g6,g75
n36,g5,g20
n42,g1,g54
n61,g39,g64
n3,g42,g81
n29,g0,g57
n47,g77,g98
n49,g8,g56
n52,g47,g39
n59,g40,g63
n57,g17,g44
n66,g43,g22
n37,g56,g65
n13,g7,g17
n40,g72,g53
n19,g63,g53
n46,g75,g97
n7,g84,g73
n15,g16,g95
n48,g71,g49
n41,g38,g33
n76,g40,g91
n64,g77,g97
n56,g82,g93
n2,g77,g63
n1,g29,g41
