n70,g28,g12
n65,g83,g15
n6,g56,g4
n35,g8,g75
n4,g70,g78
n32,g43,g38
n72,g46,g25
n74,g43,g64
n26,g66,g51
n21,g6,g81
n60,g50,g72
n20,g39,g34
n73,g85,g99
n51,g20,g34
n69,g56,g36
n71,g11,g32
n28,g68,g99
n14,g61,g85
n45,g87,g8
n39,g21,g37
n5,g38,g7
n23,g74,g45
n24,g66,g18
n54,g66,g20
n16,g5,g86
n17,g30,g62
n18,g53,g32
n63,g60,g77
n9,g8,g38
n25,g51,g49
n30,g35,g79
n31,g92,g14
n10,g29,g49
n43,g56,g81
n68,g34,g63
n34,g43,g14
n8,g68,g7
n53,g36,g0
n55,g30,g25
n38,g88,g86
n33,g39,g48
n62,g89,g24
n11,g52,g87
n27,g19,g5
n50,g40,g19
n44,g80,g41
n12,g46,g57
n67,g55,g37
n75,g42,g54
n0,g80,g65
n22,g10,g55
n58,g32,g48
n36,g70,g33
n42,g99,g0
n61,g32,g45
n3,g79,g25
n29,g12,g64
n47,g0,g57
n49,g36,g93
n52,g63,g31
n59,g47,g19
n57,g60,g38
n66,g20,g41
n37,g87,g82
n13,g11,g93
n40,g66,g86
n19,g85,g28
n46,g76,g3
n7,g85,g29
n15,g49,g61
n48,g1,g13
n41,g16,g25
n76,g73,g18
n64,g29,g77
n56,g85,g26
n2,g39,g83
n1,g54,g26
