n70,g11,g15
n65,g9,g82
n6,g52,g22
n35,g29,g49
n4,g93,g29
n32,g20,g36
n72,g16,g89
n74,g69,g40
n26,g26,g36
n21,g3,g19
n60,g97,g79
n20,g87,g45
n73,g78,g45
n51,g1,g11
n69,g41,g0
n71,g44,g77
n28,g10,g61
n14,g42,g28
n45,g61,g57
n39,g13,g76
n5,g76,g10
n23,g62,g20
n24,g1,g95
n54,g81,g70
n16,g68,g62
n17,g66,g10
n18,g91,g84
n63,g70,g58
n9,g31,g6
n25,g93,g96
n30,g82,g99
n31,g18,g49
n10,g6,g21
n43,g69,g41
n68,g0,g98
n34,g7,g81
n8,g66,g11
n53,g63,g23
n55,g7,g0
n38,g32,g27
n33,g39,g67
n62,g33,g20
n11,g85,g52
n27,g32,g69
n50,g25,g93
n44,g24,g44
n12,g28,g64
n67,g83,g49
n75,g19,g64
n0,g85,g63
n22,g43,g4
n58,g92,g27
n36,g71,g87
n42,g72,g52
n61,g45,g82
n3,g86,g98
n29,g56,g98
n47,g84,g92
n49,g99,g35
n52,g71,g54
n59,g19,g22
n57,g87,g79
n66,g76,g91
n37,g84,g20
n13,g97,g42
n40,g13,g34
n19,g33,g68
n46,g30,g91
n7,g20,g80
n15,g31,g40
n48,g3,g30
n41,g49,g57
n76,g32,g39
n64,g44,g3
n56,g27,g7
n2,g89,g21
n1,g74,g96
