n70,g59,g36
n65,g75,g15
n6,g5,g70
n35,g92,g95
n4,g86,g62
n32,g97,g2
n26,g25,g53
n21,g44,g61
n60,g97,g94
n20,g88,g70
n51,g16,g81
n69,g16,g84
n71,g90,g40
n28,g19,g79
n14,g11,g75
n45,g95,g2
n39,g15,g38
n5,g94,g80
n23,g40,g10
n24,g45,g59
n54,g88,g11
n16,g45,g23
n17,g75,g55
n18,g22,g92
n63,g79,g87
n9,g58,g28
n25,g3,g23
n30,g43,g97
n31,g7,g14
n10,g16,g59
n43,g52,g42
n68,g54,g61
n34,g23,g76
n8,g36,g58
n53,g35,g54
n55,g87,g77
n38,g76,g44
n33,g64,g40
n62,g69,g89
n11,g7,g93
n27,g73,g46
n50,g4,g68
n44,g6,g5
n12,g83,g61
n67,g42,g96
n0,g86,g19
n22,g14,g45
n58,g57,g5
n36,g87,g22
n42,g87,g47
n61,g60,g23
n3,g7,g63
n29,g35,g48
n47,g76,g52
n49,g43,g93
n52,g26,g22
n59,g49,g90
n57,g68,g63
n66,g39,g79
n37,g79,g50
n13,g41,g89
n40,g98,g3
n19,g35,g2
n46,g42,g9
n7,g47,g59
n15,g24,g85
n48,g1,g21
n41,g60,g47
n64,g28,g65
n56,g16,g57
n2,g75,g48
n1,g2,g6
