n70,g7,g32
n65,g9,g70
n6,g84,g85
n35,g53,g90
n4,g98,g2
n32,g24,g18
n26,g20,g64
n21,g38,g73
n60,g75,g39
n20,g93,g47
n51,g14,g46
n69,g40,g15
n71,g90,g60
n28,g18,g82
n14,g81,g13
n45,g58,g74
n39,g81,g94
n5,g53,g62
n23,g80,g79
n24,g76,g10
n54,g91,g86
n16,g32,g80
n17,g35,g65
n18,g23,g6
n63,g54,g50
n9,g26,g91
n25,g34,g98
n30,g54,g85
n31,g73,g11
n10,g53,g0
n43,g16,g63
n68,g26,g64
n34,g84,g97
n8,g91,g11
n53,g23,g41
n55,g39,g28
n38,g6,g7
n33,g93,g67
n62,g71,g45
n11,g54,g4
n27,g45,g82
n50,g33,g34
n44,g90,g65
n12,g75,g99
n67,g10,g68
n0,g50,g1
n22,g36,g5
n58,g10,g71
n36,g68,g1
n42,g1,g22
n61,g10,g5
n3,g82,g27
n29,g2,g20
n47,g57,g41
n49,g18,g69
n52,g98,g46
n59,g46,g18
n57,g85,g48
n66,g86,g42
n37,g54,g37
n13,g53,g63
n40,g53,g44
n19,g0,g22
n46,g6,g20
n7,g48,g13
n15,g49,g99
n48,g10,g25
n41,g57,g49
n64,g24,g2
n56,g42,g28
n2,g20,g31
n1,g45,g76
