n70,g96,g89
n65,g95,g68
n6,g82,g65
n35,g58,g46
n4,g73,g29
n32,g85,g74
n26,g55,g17
n21,g82,g61
n60,g73,g52
n20,g5,g26
n51,g9,g79
n69,g28,g75
n71,g75,g25
n28,g68,g9
n14,g40,g80
n45,g69,g21
n39,g3,g33
n5,g61,g72
n23,g27,g82
n24,g42,g11
n54,g49,g73
n16,g90,g5
n17,g78,g69
n18,g80,g4
n63,g17,g66
n9,g71,g86
n25,g39,g41
n30,g89,g38
n31,g45,g95
n10,g49,g34
n43,g18,g26
n68,g28,g5
n34,g38,g2
n8,g30,g91
n53,g44,g55
n55,g81,g16
n38,g55,g10
n33,g87,g32
n62,g58,g63
n11,g36,g42
n27,g57,g17
n50,g2,g37
n44,g2,g75
n12,g12,g5
n67,g90,g85
n0,g82,g2
n22,g91,g90
n58,g46,g26
n36,g56,g27
n42,g40,g9
n61,g21,g92
n3,g30,g94
n29,g50,g92
n47,g62,g41
n49,g98,g22
n52,g16,g70
n59,g49,g9
n57,g57,g76
n66,g97,g13
n37,g71,g52
n13,g72,g48
n40,g35,g69
n19,g39,g91
n46,g74,g55
n7,g9,g67
n15,g35,g58
n48,g89,g8
n41,g34,g70
n64,g88,g87
n56,g45,g7
n2,g74,g96
n1,g95,g57
