n0,g80,g33
n1,g52,g18
n2,g43,g30
n3,g53,g94
n4,g23,g28
n5,g84,g57
n6,g55,g27
n7,g79,g1
n8,g76,g85
n9,g17,g75
n10,g62,g9
n11,g86,g9
n12,g26,g70
n13,g91,g57
n14,g39,g87
n15,g64,g59
n16,g15,g99
n17,g54,g21
n18,g16,g31
n19,g94,g13
n20,g92,g4
n21,g54,g9
n22,g79,g97
n23,g61,g3
n24,g16,g80
n25,g26,g15
n26,g6,g93
n27,g42,g17
n28,g77,g38
n29,g59,g66
n30,g22,g99
n31,g37,g92
n32,g63,g87
n33,g79,g28
n34,g17,g39
n35,g35,g78
n36,g65,g70
n37,g54,g11
n38,g66,g26
n39,g43,g7
n40,g77,g37
n41,g72,g97
n42,g56,g92
n43,g10,g49
n44,g7,g13
n45,g79,g36
n46,g49,g90
n47,g36,g19
n48,g97,g74
n49,g64,g21
n50,g2,g87
n51,g17,g2
n52,g33,g67
n53,g33,g57
n54,g64,g58
n55,g37,g86
