n0,g11,g73
n1,g98,g66
n2,g39,g80
n3,g48,g83
n4,g91,g67
n5,g49,g41
n6,g65,g71
n7,g48,g78
n8,g71,g32
n9,g76,g40
n10,g8,g31
n11,g70,g28
n12,g69,g29
n13,g85,g51
n14,g51,g76
n15,g31,g70
n16,g85,g7
n17,g60,g38
n18,g88,g37
n19,g44,g12
n20,g25,g35
n21,g30,g74
n22,g43,g14
n23,g8,g5
n24,g24,g37
n25,g91,g13
n26,g83,g92
n27,g68,g0
n28,g22,g28
n29,g37,g83
n30,g27,g4
n31,g14,g40
n32,g87,g26
n33,g16,g48
n34,g17,g8
n35,g44,g18
n36,g15,g27
n37,g34,g30
n38,g62,g44
n39,g39,g62
n40,g16,g57
n41,g28,g9
n42,g37,g52
n43,g56,g76
n44,g33,g58
n45,g65,g78
n46,g44,g22
n47,g23,g22
n48,g93,g22
n49,g96,g3
n50,g4,g93
n51,g4,g20
n52,g70,g89
n53,g66,g32
n54,g58,g79
n55,g54,g84
