n0,g30,g55
n1,g46,g45
n2,g21,g77
n3,g79,g35
n4,g4,g87
n5,g21,g12
n6,g2,g64
n7,g64,g61
n8,g65,g35
n9,g8,g42
n10,g80,g4
n11,g65,g66
n12,g77,g86
n13,g46,g16
n14,g45,g52
n15,g97,g34
n16,g57,g66
n17,g8,g30
n18,g87,g92
n19,g85,g81
n20,g93,g83
n21,g39,g17
n22,g95,g43
n23,g85,g25
n24,g50,g71
n25,g92,g31
n26,g69,g67
n27,g49,g70
n28,g58,g15
n29,g50,g14
n30,g33,g31
n31,g75,g16
n32,g85,g3
n33,g53,g21
n34,g69,g17
n35,g68,g76
n36,g68,g48
n37,g63,g56
n38,g78,g89
n39,g11,g39
n40,g39,g37
n41,g1,g52
n42,g24,g48
n43,g92,g33
n44,g20,g28
n45,g53,g86
n46,g6,g67
n47,g51,g64
n48,g14,g29
n49,g47,g60
n50,g46,g28
n51,g3,g22
n52,g41,g80
n53,g31,g7
n54,g56,g37
n55,g87,g39
n56,g53,g33
n57,g23,g43
n58,g21,g2
n59,g3,g33
n60,g47,g11
n61,g51,g15
n62,g65,g79
n63,g78,g31
n64,g1,g67
