n70,g1,g46
n65,g86,g58
n6,g47,g64
n35,g12,g27
n4,g31,g75
n32,g51,g12
n72,g90,g65
n74,g67,g91
n26,g50,g27
n21,g42,g53
n60,g56,g32
n20,g85,g11
n73,g52,g60
n51,g36,g15
n69,g81,g32
n71,g33,g34
n28,g35,g47
n77,g97,g21
n14,g85,g31
n45,g3,g53
n39,g48,g10
n5,g26,g23
n23,g10,g39
n24,g71,g41
n54,g60,g44
n16,g32,g17
n17,g91,g50
n18,g72,g6
n63,g60,g38
n9,g61,g23
n25,g34,g93
n30,g11,g64
n31,g83,g96
n10,g82,g16
n43,g31,g3
n68,g40,g32
n34,g28,g17
n8,g73,g13
n53,g71,g79
n55,g76,g55
n38,g74,g16
n33,g91,g58
n62,g44,g71
n11,g8,g62
n27,g55,g9
n50,g50,g29
n44,g44,g14
n12,g71,g13
n67,g64,g91
n75,g5,g74
n0,g51,g38
n22,g82,g31
n58,g73,g8
n36,g31,g39
n42,g53,g65
n61,g27,g84
n3,g54,g22
n29,g93,g21
n47,g3,g82
n49,g16,g3
n52,g68,g29
n59,g26,g45
n57,g14,g36
n66,g92,g82
n37,g55,g14
n13,g10,g45
n40,g78,g29
n19,g6,g88
n46,g21,g77
n7,g27,g83
n15,g96,g23
n48,g92,g24
n41,g2,g50
n76,g14,g1
n64,g58,g56
n56,g85,g24
n2,g85,g23
n1,g34,g30
