n0,g87,g83
n1,g33,g48
n2,g64,g96
n3,g17,g16
n4,g13,g21
n5,g5,g55
n6,g51,g84
n7,g9,g59
n8,g47,g41
n9,g89,g21
n10,g31,g80
n11,g32,g73
n12,g85,g98
n13,g64,g13
n14,g45,g81
n15,g46,g60
n16,g6,g76
n17,g75,g39
n18,g98,g57
n19,g21,g7
n20,g56,g81
n21,g79,g6
n22,g69,g80
n23,g27,g91
n24,g4,g43
n25,g19,g67
n26,g91,g52
n27,g58,g8
n28,g79,g42
n29,g80,g73
n30,g37,g33
n31,g86,g51
n32,g50,g92
n33,g71,g31
n34,g34,g5
n35,g30,g84
n36,g65,g84
n37,g25,g23
n38,g66,g31
n39,g82,g9
n40,g37,g98
n41,g96,g82
n42,g47,g42
n43,g72,g5
n44,g25,g30
n45,g32,g26
n46,g30,g59
n47,g5,g33
n48,g30,g85
n49,g38,g63
n50,g71,g88
n51,g78,g71
n52,g43,g67
n53,g29,g99
n54,g1,g16
