n0,g45,g0
n1,g68,g44
n2,g31,g19
n3,g61,g24
n4,g81,g89
n5,g40,g32
n6,g97,g1
n7,g41,g74
n8,g43,g4
n9,g23,g68
n10,g22,g47
n11,g49,g91
n12,g93,g76
n13,g53,g57
n14,g57,g58
n15,g68,g60
n16,g79,g99
n17,g21,g32
n18,g88,g45
n19,g92,g21
n20,g14,g93
n21,g18,g41
n22,g39,g59
n23,g84,g46
n24,g36,g84
n25,g29,g47
n26,g31,g13
n27,g95,g62
n28,g81,g87
n29,g74,g67
n30,g49,g93
n31,g57,g92
n32,g94,g46
n33,g72,g13
n34,g35,g36
n35,g21,g86
n36,g56,g76
n37,g78,g54
n38,g27,g60
n39,g25,g10
n40,g48,g29
n41,g7,g86
n42,g15,g42
n43,g21,g75
n44,g28,g80
n45,g13,g30
n46,g70,g23
n47,g5,g61
n48,g37,g40
n49,g24,g46
n50,g58,g74
n51,g52,g84
n52,g91,g51
n53,g98,g83
n54,g88,g13
