n0,g92,g97
n1,g16,g65
n2,g44,g41
n3,g93,g64
n4,g9,g26
n5,g72,g5
n6,g87,g50
n7,g14,g81
n8,g64,g89
n9,g77,g29
n10,g25,g61
n11,g53,g47
n12,g14,g23
n13,g82,g46
n14,g20,g83
n15,g29,g75
n16,g83,g63
n17,g45,g38
n18,g38,g28
n19,g64,g29
n20,g32,g54
n21,g9,g57
n22,g90,g74
n23,g11,g8
n24,g14,g31
n25,g1,g57
n26,g37,g34
n27,g47,g1
n28,g1,g53
n29,g73,g72
n30,g30,g21
n31,g34,g84
n32,g30,g54
n33,g95,g74
n34,g5,g54
n35,g14,g42
n36,g83,g11
n37,g50,g1
n38,g67,g99
n39,g74,g59
n40,g22,g79
n41,g90,g75
n42,g80,g56
n43,g34,g31
n44,g80,g38
n45,g64,g40
n46,g70,g73
n47,g60,g77
n48,g30,g86
n49,g44,g74
n50,g68,g20
n51,g10,g25
n52,g82,g62
n53,g9,g52
