n0,g20,g42
n1,g12,g31
n2,g6,g23
n3,g57,g83
n4,g97,g92
n5,g21,g31
n6,g53,g29
n7,g36,g8
n8,g14,g11
n9,g36,g62
n10,g26,g0
n11,g42,g49
n12,g66,g72
n13,g48,g95
n14,g30,g68
n15,g15,g67
n16,g33,g5
n17,g69,g56
n18,g64,g34
n19,g32,g75
n20,g71,g18
n21,g46,g84
n22,g30,g53
n23,g16,g97
n24,g97,g57
n25,g25,g93
n26,g77,g33
n27,g88,g36
n28,g40,g37
n29,g90,g38
n30,g16,g60
n31,g67,g92
n32,g67,g45
n33,g59,g72
n34,g56,g14
n35,g5,g16
n36,g74,g52
n37,g29,g24
n38,g2,g26
n39,g56,g45
n40,g29,g52
n41,g50,g91
n42,g15,g94
n43,g74,g96
n44,g62,g31
n45,g83,g16
n46,g51,g38
n47,g32,g55
n48,g94,g70
n49,g36,g89
n50,g61,g93
n51,g5,g77
n52,g65,g32
n53,g38,g79
n54,g36,g47
n55,g33,g85
n56,g60,g69
n57,g63,g82
n58,g37,g22
n59,g4,g29
n60,g48,g32
n61,g37,g63
n62,g97,g58
n63,g28,g45
n64,g82,g39
n65,g74,g97
n66,g13,g85
