n70,g68,g87
n65,g26,g93
n6,g79,g11
n35,g83,g30
n4,g57,g75
n32,g62,g64
n72,g2,g75
n74,g41,g72
n26,g49,g48
n21,g49,g64
n60,g9,g18
n20,g86,g16
n73,g10,g5
n51,g60,g92
n69,g87,g42
n71,g59,g35
n28,g33,g54
n77,g78,g98
n14,g89,g56
n45,g32,g16
n39,g77,g12
n5,g4,g32
n23,g10,g79
n24,g88,g32
n54,g21,g45
n16,g85,g25
n82,g27,g39
n17,g51,g77
n18,g67,g43
n63,g74,g32
n9,g8,g56
n25,g92,g83
n30,g25,g48
n31,g75,g18
n10,g97,g27
n43,g69,g25
n68,g8,g90
n34,g43,g17
n8,g86,g14
n79,g63,g97
n53,g6,g98
n55,g79,g4
n38,g98,g66
n33,g61,g47
n62,g27,g65
n11,g59,g64
n27,g16,g62
n50,g11,g92
n44,g36,g6
n12,g32,g89
n67,g29,g11
n75,g20,g49
n80,g73,g19
n0,g5,g49
n22,g87,g9
n81,g73,g4
n58,g1,g78
n36,g41,g21
n42,g90,g45
n61,g3,g71
n78,g65,g75
n3,g64,g25
n29,g83,g16
n47,g85,g94
n49,g61,g16
n52,g23,g36
n59,g74,g38
n57,g82,g71
n66,g76,g84
n37,g29,g89
n13,g97,g54
n40,g17,g2
n19,g61,g88
n46,g70,g90
n7,g65,g68
n15,g53,g56
n48,g5,g39
n41,g43,g59
n76,g83,g93
n64,g18,g61
n56,g54,g79
n2,g76,g77
n1,g70,g85
