n70,g30,g95
n65,g59,g11
n6,g73,g77
n35,g28,g32
n4,g83,g32
n32,g71,g82
n72,g60,g12
n74,g91,g38
n26,g49,g27
n21,g21,g5
n60,g70,g39
n20,g73,g26
n73,g15,g2
n51,g32,g26
n69,g52,g51
n71,g97,g36
n28,g2,g47
n77,g70,g4
n14,g36,g27
n45,g86,g31
n39,g61,g53
n5,g49,g14
n23,g34,g11
n24,g29,g34
n54,g20,g77
n16,g22,g54
n82,g6,g24
n17,g48,g22
n18,g83,g94
n63,g0,g89
n9,g36,g66
n25,g83,g66
n30,g70,g12
n31,g68,g94
n10,g31,g91
n43,g99,g12
n68,g45,g33
n34,g50,g24
n8,g27,g74
n79,g56,g47
n53,g31,g40
n55,g98,g3
n38,g39,g1
n33,g37,g31
n62,g46,g37
n11,g76,g14
n27,g16,g34
n50,g33,g85
n44,g91,g86
n12,g7,g83
n67,g28,g14
n75,g20,g43
n80,g97,g67
n0,g20,g65
n22,g96,g97
n81,g10,g94
n58,g59,g39
n36,g18,g48
n42,g3,g2
n61,g42,g56
n78,g24,g57
n3,g32,g53
n29,g74,g79
n47,g86,g9
n49,g83,g57
n52,g99,g47
n59,g55,g49
n57,g96,g39
n66,g63,g64
n37,g5,g32
n13,g38,g75
n40,g89,g77
n19,g45,g36
n46,g26,g0
n7,g41,g96
n15,g49,g38
n48,g20,g26
n41,g81,g1
n76,g47,g62
n64,g90,g56
n56,g33,g49
n2,g65,g12
n1,g1,g48
