n0,g64,g90
n1,g40,g29
n2,g38,g53
n3,g17,g38
n4,g96,g93
n5,g82,g85
n6,g19,g24
n7,g44,g22
n8,g87,g6
n9,g84,g79
n10,g82,g60
n11,g30,g45
n12,g13,g70
n13,g44,g95
n14,g56,g7
n15,g17,g75
n16,g31,g0
n17,g75,g9
n18,g2,g37
n19,g8,g73
n20,g90,g76
n21,g78,g73
n22,g29,g54
n23,g39,g75
n24,g68,g3
n25,g15,g99
n26,g17,g80
n27,g7,g11
n28,g43,g24
n29,g1,g75
n30,g44,g76
n31,g95,g65
n32,g4,g86
n33,g13,g46
n34,g0,g19
n35,g52,g31
n36,g80,g76
n37,g85,g70
n38,g52,g41
n39,g77,g65
n40,g86,g78
n41,g20,g80
n42,g27,g23
n43,g39,g43
n44,g8,g69
n45,g16,g13
n46,g3,g4
n47,g27,g60
n48,g45,g11
n49,g61,g87
n50,g81,g68
n51,g27,g5
n52,g26,g23
n53,g60,g9
n54,g78,g11
n55,g39,g35
n56,g38,g65
n57,g78,g29
n58,g47,g94
n59,g4,g67
n60,g92,g5
n61,g91,g41
n62,g20,g32
n63,g30,g83
n64,g8,g74
n65,g99,g93
n66,g17,g57
n67,g80,g46
