n0,g61,g75
n1,g1,g6
n2,g51,g96
n3,g66,g89
n4,g74,g19
n5,g39,g40
n6,g36,g2
n7,g93,g89
n8,g71,g83
n9,g21,g8
n10,g21,g34
n11,g53,g65
n12,g35,g96
n13,g0,g74
n14,g91,g94
n15,g86,g35
n16,g52,g40
n17,g85,g24
n18,g98,g5
n19,g26,g23
n20,g96,g48
n21,g34,g96
n22,g92,g20
n23,g63,g72
n24,g23,g63
n25,g91,g76
n26,g10,g47
n27,g9,g90
n28,g79,g50
n29,g57,g90
n30,g81,g98
n31,g10,g12
n32,g33,g2
n33,g40,g69
n34,g15,g66
n35,g8,g48
n36,g16,g94
n37,g15,g62
n38,g60,g43
n39,g55,g44
n40,g32,g13
n41,g88,g3
n42,g23,g19
n43,g18,g51
n44,g97,g54
n45,g95,g29
n46,g76,g43
n47,g36,g72
n48,g55,g3
n49,g94,g59
n50,g29,g77
n51,g89,g57
n52,g13,g91
n53,g60,g73
n54,g58,g43
n55,g32,g89
n56,g27,g69
n57,g75,g79
n58,g21,g3
n59,g91,g80
n60,g79,g30
n61,g10,g85
n62,g8,g72
