n0,g93,g78
n1,g52,g67
n2,g75,g1
n3,g39,g96
n4,g98,g58
n5,g15,g36
n6,g94,g79
n7,g5,g73
n8,g56,g89
n9,g77,g58
n10,g85,g56
n11,g5,g17
n12,g97,g76
n13,g44,g56
n14,g18,g32
n15,g75,g29
n16,g78,g70
n17,g61,g41
n18,g2,g23
n19,g9,g71
n20,g84,g30
n21,g57,g31
n22,g81,g35
n23,g55,g74
n24,g32,g23
n25,g1,g43
n26,g85,g27
n27,g91,g89
n28,g38,g46
n29,g18,g30
n30,g0,g30
n31,g16,g94
n32,g36,g11
n33,g11,g39
n34,g42,g2
n35,g45,g47
n36,g61,g11
n37,g46,g72
n38,g90,g21
n39,g21,g14
n40,g21,g44
n41,g61,g44
n42,g78,g49
n43,g43,g83
n44,g24,g34
n45,g55,g93
n46,g83,g86
n47,g77,g14
n48,g37,g84
n49,g57,g51
n50,g61,g49
