n0,g93,g61
n1,g57,g16
n2,g1,g17
n3,g46,g87
n4,g8,g78
n5,g74,g35
n6,g59,g52
n7,g77,g10
n8,g67,g79
n9,g89,g68
n10,g4,g10
n11,g85,g30
n12,g78,g50
n13,g16,g11
n14,g88,g6
n15,g42,g77
n16,g0,g4
n17,g71,g24
n18,g16,g78
n19,g8,g52
n20,g74,g42
n21,g59,g78
n22,g35,g97
n23,g76,g89
n24,g33,g77
n25,g89,g10
n26,g22,g30
n27,g5,g46
n28,g66,g26
n29,g86,g84
n30,g49,g21
n31,g23,g39
n32,g27,g17
n33,g27,g54
n34,g85,g57
n35,g17,g66
n36,g4,g96
n37,g68,g35
n38,g90,g53
n39,g0,g74
n40,g15,g17
n41,g59,g41
n42,g7,g96
n43,g58,g99
n44,g7,g22
n45,g56,g10
n46,g48,g60
n47,g81,g40
n48,g52,g69
n49,g51,g70
n50,g91,g71
