n0,g3,g66
n1,g41,g84
n2,g83,g76
n3,g11,g37
n4,g37,g16
n5,g72,g15
n6,g73,g18
n7,g61,g23
n8,g18,g81
n9,g18,g74
n10,g36,g29
n11,g83,g54
n12,g27,g90
n13,g40,g73
n14,g2,g80
n15,g5,g29
n16,g86,g31
n17,g45,g21
n18,g75,g89
n19,g56,g86
n20,g99,g38
n21,g67,g70
n22,g41,g34
n23,g53,g7
n24,g66,g31
n25,g88,g30
n26,g23,g14
n27,g12,g2
n28,g21,g87
n29,g63,g80
n30,g16,g90
n31,g93,g52
n32,g38,g60
n33,g33,g40
n34,g63,g47
n35,g65,g61
n36,g84,g85
n37,g90,g13
n38,g64,g0
n39,g66,g33
n40,g68,g58
n41,g89,g79
n42,g44,g32
n43,g28,g70
n44,g99,g54
n45,g17,g1
n46,g9,g99
n47,g7,g5
n48,g99,g55
n49,g85,g29
n50,g85,g70
