n0,g30,g77
n1,g67,g51
n2,g56,g42
n3,g55,g93
n4,g85,g22
n5,g73,g74
n6,g35,g73
n7,g24,g44
n8,g73,g70
n9,g96,g17
n10,g10,g44
n11,g71,g45
n12,g84,g88
n13,g2,g86
n14,g45,g46
n15,g29,g27
n16,g48,g71
n17,g58,g82
n18,g27,g6
n19,g83,g2
n20,g2,g8
n21,g92,g29
n22,g36,g10
n23,g91,g45
n24,g82,g26
n25,g96,g71
n26,g43,g87
n27,g71,g4
n28,g73,g30
n29,g21,g51
n30,g77,g32
n31,g18,g68
n32,g36,g86
n33,g27,g83
n34,g53,g97
n35,g50,g16
n36,g87,g64
n37,g32,g6
n38,g48,g29
n39,g84,g87
n40,g69,g65
n41,g86,g44
n42,g0,g97
n43,g44,g31
n44,g73,g72
n45,g69,g83
n46,g19,g48
n47,g35,g5
n48,g18,g85
n49,g37,g18
n50,g80,g22
