n0,g90,g71
n1,g73,g82
n2,g54,g51
n3,g10,g94
n4,g68,g85
n5,g62,g88
n6,g98,g13
n7,g79,g16
n8,g16,g93
n9,g87,g13
n10,g22,g49
n11,g59,g79
n12,g10,g53
n13,g95,g2
n14,g60,g76
n15,g2,g48
n16,g8,g9
n17,g55,g94
n18,g10,g21
n19,g72,g57
n20,g97,g45
n21,g56,g51
n22,g89,g22
n23,g46,g96
n24,g68,g79
n25,g88,g60
n26,g6,g55
n27,g29,g35
n28,g44,g10
n29,g51,g1
n30,g14,g89
n31,g47,g33
n32,g52,g73
n33,g23,g11
n34,g22,g61
n35,g20,g89
n36,g69,g10
n37,g66,g36
n38,g91,g51
n39,g89,g87
n40,g77,g52
n41,g18,g40
n42,g18,g59
