n0,g78,g77
n1,g26,g5
n2,g4,g63
n3,g35,g65
n4,g50,g35
n5,g95,g57
n6,g97,g63
n7,g28,g87
n8,g99,g55
n9,g52,g16
n10,g83,g6
n11,g89,g7
n12,g96,g56
n13,g53,g37
n14,g87,g58
n15,g73,g21
n16,g93,g20
n17,g83,g39
n18,g24,g60
n19,g45,g86
n20,g96,g42
n21,g95,g84
n22,g47,g86
n23,g64,g82
n24,g66,g51
n25,g28,g99
n26,g31,g48
n27,g37,g29
n28,g44,g85
n29,g98,g71
n30,g34,g81
n31,g35,g52
n32,g90,g12
n33,g57,g54
n34,g98,g43
n35,g31,g33
n36,g68,g66
n37,g69,g33
n38,g41,g48
n39,g27,g93
n40,g37,g70
n41,g52,g14
n42,g99,g6
