n0,g36,g46
n1,g57,g25
n2,g82,g14
n3,g21,g87
n4,g19,g49
n5,g56,g39
n6,g14,g92
n7,g55,g95
n8,g1,g68
n9,g67,g79
n10,g30,g17
n11,g47,g56
n12,g62,g89
n13,g86,g77
n14,g38,g49
n15,g58,g61
n16,g92,g90
n17,g31,g54
n18,g87,g96
n19,g50,g37
n20,g83,g56
n21,g62,g40
n22,g55,g47
n23,g21,g14
n24,g33,g63
n25,g27,g80
n26,g40,g33
n27,g82,g12
n28,g63,g28
n29,g24,g95
n30,g1,g53
n31,g35,g10
n32,g23,g30
n33,g77,g30
n34,g83,g94
n35,g37,g82
n36,g93,g48
n37,g9,g52
n38,g98,g84
n39,g83,g79
n40,g97,g41
n41,g74,g97
n42,g25,g10
n43,g24,g57
n44,g21,g37
n45,g62,g96
n46,g50,g99
n47,g58,g48
n48,g62,g63
n49,g26,g14
n50,g85,g91
n51,g59,g77
n52,g62,g23
n53,g75,g65
n54,g39,g65
