n0,g51,g79
n1,g92,g2
n2,g34,g56
n3,g62,g56
n4,g16,g37
n5,g57,g8
n6,g6,g89
n7,g40,g62
n8,g90,g18
n9,g40,g47
n10,g47,g29
n11,g30,g28
n12,g75,g33
n13,g19,g0
n14,g45,g19
n15,g7,g82
n16,g36,g66
n17,g7,g89
n18,g16,g87
n19,g69,g71
n20,g21,g93
n21,g35,g4
n22,g62,g78
n23,g19,g17
n24,g11,g92
n25,g1,g73
n26,g9,g22
n27,g26,g95
n28,g0,g25
n29,g33,g41
n30,g95,g7
n31,g53,g35
n32,g4,g13
n33,g63,g57
n34,g58,g39
n35,g71,g3
n36,g65,g24
n37,g35,g15
n38,g26,g97
n39,g62,g29
n40,g1,g58
n41,g84,g89
n42,g45,g5
n43,g87,g52
n44,g92,g62
