n0,g80,g5
n1,g85,g47
n2,g51,g96
n3,g28,g46
n4,g2,g67
n5,g28,g8
n6,g41,g24
n7,g42,g0
n8,g63,g73
n9,g63,g77
n10,g14,g32
n11,g16,g83
n12,g34,g1
n13,g95,g86
n14,g88,g41
n15,g98,g91
n16,g23,g63
n17,g12,g27
n18,g44,g60
n19,g63,g30
n20,g96,g54
n21,g89,g44
n22,g41,g33
n23,g59,g22
n24,g74,g33
n25,g84,g41
n26,g47,g63
n27,g27,g59
n28,g60,g48
n29,g86,g97
n30,g84,g16
n31,g50,g18
n32,g83,g84
n33,g35,g70
n34,g92,g86
n35,g57,g33
n36,g92,g21
n37,g86,g15
n38,g6,g29
n39,g11,g74
n40,g92,g41
n41,g72,g0
n42,g1,g30
n43,g49,g31
n44,g38,g87
