n0,g47,g18
n1,g15,g68
n2,g38,g62
n3,g88,g4
n4,g59,g31
n5,g19,g70
n6,g93,g37
n7,g59,g40
n8,g92,g37
n9,g80,g28
n10,g8,g19
n11,g37,g74
n12,g29,g12
n13,g36,g30
n14,g77,g49
n15,g36,g57
n16,g73,g20
n17,g68,g21
n18,g19,g15
n19,g0,g40
n20,g13,g7
n21,g76,g1
n22,g55,g58
n23,g87,g64
n24,g38,g54
n25,g13,g67
n26,g91,g3
n27,g77,g35
n28,g36,g61
n29,g48,g90
n30,g70,g65
n31,g70,g2
n32,g38,g60
n33,g62,g9
n34,g50,g43
n35,g22,g94
n36,g22,g57
n37,g7,g73
n38,g63,g94
n39,g53,g94
n40,g89,g60
n41,g87,g77
n42,g58,g72
n43,g66,g80
n44,g49,g40
