n0,g98,g27
n1,g48,g32
n2,g46,g68
n3,g35,g22
n4,g19,g7
n5,g30,g56
n6,g2,g93
n7,g21,g3
n8,g39,g73
n9,g17,g87
n10,g36,g77
n11,g56,g93
n12,g69,g5
n13,g79,g55
n14,g66,g56
n15,g78,g82
n16,g17,g13
n17,g57,g33
n18,g34,g28
n19,g16,g58
n20,g82,g54
n21,g40,g88
n22,g46,g10
n23,g52,g2
n24,g51,g47
n25,g32,g51
n26,g89,g50
n27,g15,g72
n28,g40,g48
n29,g31,g96
n30,g97,g96
n31,g29,g63
n32,g81,g11
n33,g50,g22
n34,g26,g55
n35,g80,g45
n36,g55,g86
n37,g48,g64
n38,g96,g81
n39,g41,g71
n40,g92,g34
n41,g59,g64
n42,g82,g19
n43,g79,g47
n44,g62,g48
