n70,g67,g50
n65,g26,g33
n6,g57,g99
n35,g69,g92
n4,g59,g18
n32,g53,g84
n26,g99,g23
n21,g32,g11
n60,g34,g19
n20,g83,g54
n51,g68,g23
n69,g75,g85
n71,g5,g0
n28,g66,g14
n14,g54,g95
n45,g84,g54
n39,g30,g3
n5,g43,g40
n23,g22,g92
n24,g49,g67
n54,g55,g68
n16,g86,g49
n17,g3,g17
n18,g81,g37
n63,g64,g22
n9,g10,g77
n25,g50,g57
n30,g73,g97
n31,g71,g4
n10,g29,g65
n43,g53,g5
n68,g4,g42
n34,g7,g14
n8,g0,g32
n53,g2,g28
n55,g24,g32
n38,g79,g11
n33,g3,g90
n62,g43,g94
n11,g27,g94
n27,g33,g99
n50,g81,g7
n44,g26,g85
n12,g3,g1
n67,g14,g98
n0,g26,g68
n22,g22,g77
n58,g60,g68
n36,g23,g5
n42,g38,g25
n61,g69,g17
n3,g83,g22
n29,g55,g64
n47,g75,g80
n49,g95,g62
n52,g46,g71
n59,g84,g87
n57,g24,g66
n66,g73,g77
n37,g54,g28
n13,g48,g12
n40,g64,g93
n19,g65,g81
n46,g31,g28
n7,g44,g16
n15,g94,g38
n48,g47,g32
n41,g9,g59
n64,g49,g93
n56,g85,g25
n2,g97,g58
n1,g65,g47
