n70,g76,g88
n65,g63,g76
n6,g64,g53
n35,g0,g89
n4,g38,g7
n32,g48,g74
n72,g37,g60
n74,g40,g95
n26,g69,g1
n21,g63,g83
n60,g85,g78
n20,g68,g29
n73,g80,g48
n51,g39,g15
n69,g88,g82
n71,g71,g14
n28,g68,g43
n77,g60,g79
n14,g4,g5
n45,g33,g29
n39,g10,g36
n5,g9,g29
n23,g61,g89
n24,g72,g68
n54,g50,g8
n16,g55,g83
n17,g6,g21
n18,g49,g72
n63,g33,g64
n9,g60,g16
n25,g85,g96
n30,g82,g79
n31,g37,g72
n10,g58,g79
n43,g88,g3
n68,g58,g30
n34,g92,g6
n8,g56,g87
n79,g11,g66
n53,g28,g11
n55,g14,g75
n38,g0,g62
n33,g88,g78
n62,g17,g60
n11,g24,g43
n27,g19,g90
n50,g64,g98
n44,g39,g19
n12,g44,g95
n67,g26,g94
n75,g8,g72
n0,g28,g22
n22,g29,g84
n58,g61,g41
n36,g88,g89
n42,g93,g2
n61,g34,g87
n78,g78,g7
n3,g35,g96
n29,g54,g95
n47,g58,g85
n49,g8,g14
n52,g2,g14
n59,g1,g14
n57,g4,g42
n66,g48,g32
n37,g90,g51
n13,g1,g76
n40,g38,g93
n19,g66,g2
n46,g58,g20
n7,g8,g1
n15,g92,g57
n48,g67,g15
n41,g63,g94
n76,g71,g4
n64,g78,g72
n56,g77,g44
n2,g68,g65
n1,g24,g61
