n70,g27,g58
n65,g16,g68
n6,g74,g57
n35,g46,g85
n4,g80,g71
n32,g31,g64
n72,g35,g95
n74,g53,g90
n26,g29,g31
n21,g2,g50
n60,g29,g80
n20,g89,g25
n73,g24,g28
n51,g65,g67
n69,g80,g21
n71,g16,g85
n28,g40,g36
n77,g40,g87
n14,g95,g54
n45,g52,g29
n39,g61,g66
n5,g3,g89
n23,g71,g21
n24,g94,g7
n54,g42,g67
n16,g74,g48
n17,g43,g75
n18,g89,g10
n63,g17,g23
n9,g49,g92
n25,g55,g26
n30,g70,g98
n31,g89,g35
n10,g93,g44
n43,g64,g73
n68,g32,g54
n34,g79,g53
n8,g18,g34
n79,g51,g16
n53,g64,g78
n55,g82,g71
n38,g93,g32
n33,g89,g75
n62,g91,g35
n11,g0,g20
n27,g41,g73
n50,g74,g10
n44,g2,g96
n12,g5,g40
n67,g68,g15
n75,g62,g79
n0,g63,g25
n22,g53,g82
n58,g18,g47
n36,g49,g3
n42,g15,g5
n61,g6,g22
n78,g40,g10
n3,g51,g65
n29,g67,g24
n47,g73,g87
n49,g68,g53
n52,g76,g53
n59,g75,g3
n57,g11,g76
n66,g97,g11
n37,g39,g42
n13,g10,g47
n40,g21,g14
n19,g41,g50
n46,g41,g99
n7,g77,g29
n15,g43,g90
n48,g49,g17
n41,g25,g91
n76,g59,g78
n64,g7,g85
n56,g0,g57
n2,g42,g5
n1,g19,g79
