n0,g45,g39
n1,g26,g25
n2,g62,g48
n3,g41,g86
n4,g50,g43
n5,g66,g77
n6,g27,g83
n7,g4,g52
n8,g78,g96
n9,g22,g81
n10,g73,g89
n11,g79,g93
n12,g82,g14
n13,g52,g14
n14,g85,g10
n15,g39,g4
n16,g84,g97
n17,g68,g24
n18,g51,g91
n19,g58,g74
n20,g88,g1
n21,g74,g41
n22,g93,g94
n23,g25,g97
n24,g68,g1
n25,g69,g37
n26,g62,g94
n27,g2,g78
n28,g11,g24
n29,g49,g82
n30,g50,g22
n31,g74,g51
n32,g11,g40
n33,g39,g54
n34,g79,g17
n35,g44,g48
n36,g9,g93
n37,g46,g92
n38,g54,g13
n39,g46,g41
n40,g88,g98
n41,g68,g4
n42,g18,g79
n43,g22,g98
n44,g81,g6
n45,g29,g69
n46,g11,g92
n47,g31,g21
n48,g63,g31
n49,g47,g18
n50,g52,g56
n51,g56,g12
n52,g16,g91
n53,g0,g52
n54,g33,g36
n55,g27,g70
n56,g43,g90
n57,g77,g45
n58,g50,g80
n59,g36,g47
n60,g61,g78
n61,g76,g95
n62,g2,g54
n63,g96,g68
n64,g67,g69
n65,g54,g51
