n70,g33,g72
n65,g61,g33
n6,g83,g64
n35,g31,g74
n4,g79,g32
n32,g20,g58
n26,g58,g28
n21,g52,g76
n60,g22,g93
n20,g39,g50
n51,g17,g27
n69,g31,g44
n28,g17,g96
n14,g61,g80
n45,g63,g34
n39,g67,g24
n5,g79,g21
n23,g70,g5
n24,g57,g20
n54,g13,g17
n16,g23,g84
n17,g77,g53
n18,g29,g37
n63,g50,g1
n9,g46,g65
n25,g41,g31
n30,g91,g41
n31,g44,g58
n10,g95,g80
n43,g80,g17
n68,g4,g51
n34,g70,g89
n8,g75,g90
n53,g29,g54
n55,g65,g11
n38,g52,g18
n33,g73,g77
n62,g64,g38
n11,g93,g35
n27,g97,g23
n50,g46,g94
n44,g5,g99
n12,g11,g41
n67,g1,g34
n0,g11,g15
n22,g78,g27
n58,g96,g82
n36,g20,g9
n42,g38,g69
n61,g19,g11
n3,g13,g86
n29,g50,g58
n47,g68,g76
n49,g25,g13
n52,g97,g16
n59,g12,g21
n57,g64,g41
n66,g3,g9
n37,g93,g51
n13,g72,g59
n40,g83,g92
n19,g21,g30
n46,g95,g51
n7,g78,g83
n15,g28,g12
n48,g90,g85
n41,g56,g51
n64,g92,g58
n56,g1,g59
n2,g34,g98
n1,g31,g52
