n0,g45,g62
n1,g82,g62
n2,g45,g55
n3,g88,g80
n4,g82,g40
n5,g59,g39
n6,g21,g0
n7,g5,g17
n8,g86,g89
n9,g0,g97
n10,g9,g50
n11,g30,g78
n12,g4,g21
n13,g25,g44
n14,g75,g47
n15,g76,g53
n16,g75,g23
n17,g78,g75
n18,g53,g77
n19,g88,g60
n20,g91,g74
n21,g79,g82
n22,g51,g90
n23,g32,g78
n24,g76,g29
n25,g99,g0
n26,g32,g9
n27,g66,g62
n28,g81,g64
n29,g80,g51
n30,g74,g55
n31,g50,g81
n32,g8,g41
n33,g13,g20
n34,g66,g55
n35,g93,g83
n36,g21,g60
n37,g53,g55
n38,g80,g75
n39,g78,g82
n40,g88,g43
n41,g0,g28
n42,g89,g64
n43,g4,g33
n44,g49,g92
n45,g18,g95
n46,g25,g51
