n70,g50,g69
n65,g31,g82
n6,g91,g45
n35,g4,g96
n4,g55,g14
n32,g46,g94
n72,g12,g63
n74,g82,g95
n26,g64,g88
n21,g97,g75
n60,g24,g92
n20,g48,g8
n73,g0,g68
n51,g19,g91
n69,g9,g81
n71,g25,g0
n28,g51,g10
n14,g98,g76
n45,g82,g21
n39,g56,g98
n5,g84,g46
n23,g16,g71
n24,g70,g77
n54,g47,g68
n16,g27,g44
n17,g25,g21
n18,g13,g71
n63,g26,g73
n9,g52,g2
n25,g27,g20
n30,g46,g28
n31,g30,g6
n10,g39,g75
n43,g86,g99
n68,g75,g34
n34,g64,g26
n8,g63,g62
n53,g61,g16
n55,g80,g44
n38,g81,g36
n33,g89,g80
n62,g5,g22
n11,g42,g64
n27,g11,g60
n50,g81,g37
n44,g14,g85
n12,g49,g43
n67,g96,g30
n0,g43,g89
n22,g67,g8
n58,g96,g64
n36,g45,g15
n42,g53,g83
n61,g76,g54
n3,g93,g39
n29,g63,g54
n47,g44,g26
n49,g67,g62
n52,g88,g3
n59,g84,g31
n57,g26,g5
n66,g57,g37
n37,g56,g79
n13,g61,g74
n40,g66,g41
n19,g61,g94
n46,g70,g58
n7,g18,g20
n15,g88,g67
n48,g19,g23
n41,g89,g47
n64,g80,g10
n56,g60,g39
n2,g33,g71
n1,g9,g36
