n0,g43,g27
n1,g56,g73
n2,g62,g57
n3,g6,g92
n4,g89,g66
n5,g83,g86
n6,g20,g51
n7,g99,g54
n8,g93,g44
n9,g20,g18
n10,g83,g74
n11,g61,g60
n12,g92,g47
n13,g50,g14
n14,g33,g47
n15,g31,g19
n16,g66,g3
n17,g28,g15
n18,g93,g20
n19,g14,g80
n20,g84,g68
n21,g72,g15
n22,g81,g80
n23,g47,g94
n24,g58,g90
n25,g2,g74
n26,g11,g0
n27,g12,g49
n28,g87,g92
n29,g55,g95
n30,g6,g48
n31,g99,g3
n32,g84,g79
n33,g23,g48
n34,g13,g62
n35,g31,g72
n36,g36,g78
n37,g13,g83
n38,g33,g99
n39,g7,g26
n40,g79,g45
n41,g6,g96
n42,g73,g43
n43,g14,g16
n44,g9,g54
n45,g85,g71
n46,g90,g55
n47,g86,g98
n48,g28,g72
n49,g47,g63
n50,g54,g58
n51,g4,g65
n52,g95,g58
n53,g63,g56
n54,g75,g80
n55,g40,g94
n56,g41,g43
n57,g89,g63
n58,g34,g77
n59,g85,g36
n60,g63,g60
n61,g26,g45
n62,g8,g39
n63,g32,g58
n64,g33,g93
n65,g60,g26
n66,g60,g21
