n0,g64,g89
n1,g86,g3
n2,g28,g61
n3,g14,g90
n4,g10,g80
n5,g79,g91
n6,g86,g28
n7,g89,g20
n8,g97,g4
n9,g31,g65
n10,g78,g30
n11,g70,g16
n12,g76,g16
n13,g61,g64
n14,g32,g37
n15,g46,g66
n16,g2,g0
n17,g79,g47
n18,g57,g19
n19,g73,g72
n20,g61,g7
n21,g78,g19
n22,g10,g36
n23,g61,g25
n24,g26,g3
n25,g92,g74
n26,g61,g30
n27,g33,g16
n28,g65,g77
n29,g41,g2
n30,g48,g69
n31,g13,g67
n32,g57,g94
n33,g60,g17
n34,g3,g34
n35,g58,g98
n36,g71,g54
n37,g2,g27
n38,g88,g10
n39,g71,g64
n40,g29,g92
n41,g96,g63
n42,g68,g69
n43,g11,g12
n44,g81,g99
n45,g43,g83
n46,g97,g95
n47,g10,g11
n48,g90,g45
n49,g12,g97
n50,g87,g78
n51,g73,g64
n52,g47,g42
n53,g69,g18
n54,g87,g35
n55,g60,g63
n56,g38,g9
n57,g34,g74
n58,g91,g65
n59,g69,g41
n60,g89,g98
n61,g55,g12
n62,g51,g38
n63,g51,g56
n64,g87,g57
n65,g48,g45
n66,g6,g53
