n0,g76,g21
n1,g11,g1
n2,g66,g72
n3,g83,g19
n4,g87,g64
n5,g11,g74
n6,g9,g0
n7,g69,g81
n8,g15,g38
n9,g35,g49
n10,g55,g9
n11,g27,g91
n12,g88,g59
n13,g43,g71
n14,g95,g57
n15,g17,g92
n16,g10,g78
n17,g96,g47
n18,g96,g37
n19,g25,g45
n20,g69,g28
n21,g37,g59
n22,g94,g37
n23,g8,g2
n24,g39,g35
n25,g56,g83
n26,g91,g4
n27,g0,g52
n28,g98,g47
n29,g84,g26
n30,g47,g36
n31,g86,g85
n32,g8,g97
n33,g38,g36
n34,g23,g4
n35,g29,g5
n36,g62,g22
n37,g52,g59
n38,g56,g48
n39,g86,g45
n40,g61,g53
n41,g84,g77
n42,g18,g33
n43,g28,g42
n44,g94,g85
n45,g21,g75
n46,g51,g23
n47,g65,g93
n48,g0,g40
n49,g13,g93
n50,g5,g33
n51,g42,g54
n52,g82,g66
n53,g67,g44
n54,g52,g78
n55,g11,g97
n56,g17,g16
n57,g83,g75
n58,g3,g43
n59,g81,g96
n60,g22,g63
n61,g71,g36
n62,g24,g64
n63,g29,g9
n64,g34,g42
n65,g61,g6
n66,g73,g80
