n70,g75,g19
n65,g81,g10
n6,g41,g66
n35,g82,g80
n4,g73,g83
n32,g49,g61
n72,g36,g77
n83,g48,g38
n74,g34,g75
n84,g63,g53
n26,g7,g6
n21,g81,g61
n60,g12,g1
n20,g34,g28
n73,g53,g38
n51,g18,g30
n69,g78,g65
n71,g49,g24
n28,g66,g90
n77,g95,g24
n14,g20,g28
n45,g30,g72
n39,g11,g18
n5,g32,g74
n23,g50,g26
n24,g25,g35
n54,g71,g46
n16,g56,g82
n82,g45,g74
n17,g29,g33
n18,g65,g15
n63,g47,g9
n9,g42,g84
n25,g87,g15
n30,g88,g43
n31,g15,g40
n10,g46,g63
n43,g34,g39
n68,g87,g67
n34,g78,g35
n8,g15,g3
n79,g74,g35
n53,g54,g73
n55,g49,g20
n38,g26,g53
n33,g0,g44
n62,g41,g39
n11,g21,g41
n27,g98,g92
n50,g26,g38
n44,g61,g24
n12,g98,g87
n67,g67,g94
n75,g99,g70
n80,g1,g81
n0,g99,g96
n22,g48,g2
n81,g49,g33
n58,g19,g26
n36,g51,g27
n42,g48,g95
n61,g35,g10
n78,g19,g82
n3,g16,g47
n29,g82,g95
n47,g10,g69
n49,g31,g35
n52,g25,g65
n59,g67,g90
n57,g70,g71
n66,g24,g91
n37,g31,g23
n13,g73,g53
n40,g74,g21
n19,g93,g99
n46,g21,g33
n7,g85,g68
n15,g61,g30
n48,g19,g52
n41,g47,g75
n76,g27,g60
n64,g68,g62
n56,g66,g28
n2,g54,g26
n1,g39,g44
