n70,g80,g41
n65,g55,g5
n6,g21,g1
n35,g98,g88
n4,g75,g54
n32,g39,g97
n72,g48,g31
n74,g75,g71
n26,g9,g43
n21,g83,g6
n60,g8,g52
n20,g75,g9
n73,g30,g61
n51,g32,g3
n69,g3,g11
n71,g91,g92
n28,g77,g25
n14,g67,g32
n45,g64,g12
n39,g32,g58
n5,g62,g50
n23,g87,g52
n24,g51,g17
n54,g38,g13
n16,g84,g60
n17,g49,g61
n18,g86,g69
n63,g34,g5
n9,g66,g87
n25,g72,g25
n30,g22,g2
n31,g66,g84
n10,g94,g82
n43,g47,g97
n68,g42,g13
n34,g5,g28
n8,g43,g3
n53,g23,g6
n55,g1,g76
n38,g92,g24
n33,g7,g26
n62,g66,g12
n11,g56,g75
n27,g13,g16
n50,g61,g2
n44,g88,g6
n12,g81,g60
n67,g73,g4
n75,g89,g45
n0,g82,g31
n22,g19,g6
n58,g65,g10
n36,g24,g75
n42,g64,g78
n61,g60,g46
n3,g99,g4
n29,g87,g27
n47,g82,g71
n49,g92,g23
n52,g28,g76
n59,g33,g93
n57,g38,g24
n66,g69,g49
n37,g2,g26
n13,g71,g26
n40,g95,g51
n19,g81,g80
n46,g61,g15
n7,g72,g9
n15,g89,g88
n48,g42,g58
n41,g37,g77
n64,g11,g9
n56,g85,g56
n2,g25,g49
n1,g55,g63
