n70,g40,g21
n65,g72,g32
n6,g6,g59
n35,g26,g34
n4,g85,g96
n32,g22,g99
n26,g16,g51
n21,g79,g87
n60,g31,g23
n20,g12,g13
n51,g5,g38
n69,g23,g67
n71,g29,g55
n28,g59,g41
n14,g86,g41
n45,g66,g51
n39,g27,g99
n5,g54,g20
n23,g10,g78
n24,g56,g37
n54,g17,g7
n16,g90,g23
n17,g15,g31
n18,g67,g60
n63,g22,g43
n9,g16,g72
n25,g77,g74
n30,g79,g18
n31,g80,g90
n10,g94,g41
n43,g92,g43
n68,g78,g90
n34,g35,g95
n8,g78,g43
n53,g48,g98
n55,g48,g73
n38,g96,g23
n33,g94,g63
n62,g33,g3
n11,g77,g16
n27,g39,g2
n50,g95,g99
n44,g80,g56
n12,g60,g56
n67,g94,g52
n0,g77,g10
n22,g96,g6
n58,g41,g69
n36,g2,g52
n42,g78,g4
n61,g4,g52
n3,g19,g2
n29,g2,g62
n47,g78,g2
n49,g96,g57
n52,g19,g55
n59,g26,g25
n57,g35,g57
n66,g29,g48
n37,g45,g96
n13,g67,g89
n40,g97,g23
n19,g87,g83
n46,g97,g5
n7,g18,g95
n15,g15,g35
n48,g26,g36
n41,g86,g84
n64,g0,g10
n56,g27,g14
n2,g56,g58
n1,g59,g64
