n0,g0,g81
n1,g3,g55
n2,g32,g93
n3,g69,g26
n4,g37,g18
n5,g18,g86
n6,g93,g47
n7,g30,g78
n8,g70,g75
n9,g76,g40
n10,g23,g35
n11,g89,g57
n12,g52,g41
n13,g24,g94
n14,g71,g82
n15,g56,g83
n16,g94,g63
n17,g88,g59
n18,g10,g57
n19,g2,g27
n20,g48,g75
n21,g29,g15
n22,g50,g76
n23,g52,g8
n24,g11,g3
n25,g59,g79
n26,g38,g52
n27,g64,g46
n28,g29,g18
n29,g74,g6
n30,g18,g10
n31,g46,g80
n32,g41,g9
n33,g17,g26
n34,g78,g17
n35,g5,g56
n36,g9,g80
n37,g41,g90
n38,g93,g57
n39,g83,g26
n40,g46,g27
n41,g72,g4
n42,g9,g91
n43,g50,g21
n44,g2,g66
n45,g71,g36
n46,g66,g22
n47,g38,g68
n48,g46,g94
n49,g59,g86
n50,g70,g17
n51,g50,g95
n52,g12,g62
n53,g47,g22
n54,g12,g0
n55,g96,g55
n56,g21,g23
n57,g92,g10
n58,g84,g0
n59,g5,g99
n60,g8,g4
n61,g76,g53
n62,g64,g74
n63,g45,g90
n64,g43,g4
n65,g32,g10
n66,g69,g42
