n0,g47,g44
n1,g86,g76
n2,g92,g49
n3,g10,g74
n4,g74,g51
n5,g69,g56
n6,g20,g30
n7,g8,g39
n8,g0,g39
n9,g16,g34
n10,g22,g46
n11,g19,g4
n12,g80,g67
n13,g50,g41
n14,g63,g75
n15,g57,g39
n16,g8,g86
n17,g14,g88
n18,g50,g66
n19,g82,g1
n20,g97,g54
n21,g75,g39
n22,g37,g90
n23,g66,g6
n24,g54,g16
n25,g20,g70
n26,g81,g68
n27,g55,g84
n28,g71,g36
n29,g39,g30
n30,g60,g89
n31,g32,g1
n32,g63,g67
n33,g17,g48
n34,g44,g24
n35,g56,g52
n36,g75,g33
n37,g66,g3
n38,g96,g41
n39,g18,g66
n40,g21,g67
n41,g69,g36
n42,g51,g48
n43,g37,g21
n44,g5,g98
n45,g33,g41
n46,g91,g83
n47,g43,g20
n48,g43,g6
n49,g56,g5
n50,g23,g98
n51,g23,g85
n52,g71,g99
n53,g76,g83
n54,g14,g58
n55,g60,g29
n56,g4,g46
n57,g49,g10
n58,g98,g43
n59,g96,g55
n60,g11,g99
n61,g97,g27
n62,g80,g98
n63,g27,g51
n64,g62,g86
n65,g26,g14
n66,g63,g14
