n0,g72,g63
n1,g67,g56
n2,g79,g84
n3,g63,g4
n4,g20,g72
n5,g95,g57
n6,g55,g64
n7,g77,g7
n8,g26,g56
n9,g86,g9
n10,g27,g45
n11,g36,g19
n12,g11,g22
n13,g23,g59
n14,g19,g32
n15,g28,g79
n16,g76,g16
n17,g52,g66
n18,g61,g15
n19,g87,g95
n20,g43,g74
n21,g9,g93
n22,g66,g99
n23,g62,g64
n24,g34,g50
n25,g36,g52
n26,g21,g17
n27,g79,g47
n28,g21,g12
n29,g22,g98
n30,g9,g61
n31,g17,g81
n32,g35,g58
n33,g60,g84
n34,g8,g6
n35,g70,g98
n36,g41,g78
n37,g13,g38
n38,g19,g41
n39,g2,g25
n40,g18,g25
n41,g89,g83
n42,g8,g54
n43,g16,g84
n44,g57,g26
n45,g97,g89
n46,g15,g73
n47,g94,g85
n48,g88,g13
n49,g11,g10
n50,g28,g38
n51,g91,g69
n52,g67,g61
n53,g23,g72
n54,g73,g99
n55,g14,g61
n56,g20,g95
n57,g39,g82
n58,g61,g79
n59,g95,g21
n60,g46,g44
n61,g82,g33
n62,g45,g96
n63,g55,g35
n64,g71,g96
n65,g65,g71
n66,g81,g34
