n0,g75,g35
n1,g27,g46
n2,g7,g9
n3,g94,g49
n4,g36,g61
n5,g87,g14
n6,g2,g10
n7,g0,g26
n8,g53,g79
n9,g92,g21
n10,g7,g5
n11,g8,g94
n12,g4,g89
n13,g84,g62
n14,g48,g99
n15,g1,g41
n16,g59,g0
n17,g93,g32
n18,g93,g67
n19,g21,g86
n20,g55,g83
n21,g86,g94
n22,g23,g11
n23,g56,g90
n24,g45,g54
n25,g53,g38
n26,g18,g7
n27,g22,g80
n28,g25,g65
n29,g2,g27
n30,g29,g38
n31,g72,g40
n32,g95,g34
n33,g23,g27
n34,g93,g46
n35,g1,g78
n36,g64,g15
n37,g83,g64
n38,g83,g58
n39,g54,g12
n40,g42,g98
n41,g12,g17
n42,g88,g57
n43,g7,g66
n44,g38,g57
n45,g11,g36
n46,g26,g85
n47,g3,g44
n48,g57,g50
n49,g14,g65
n50,g97,g4
n51,g11,g83
n52,g57,g89
n53,g90,g73
n54,g81,g63
n55,g48,g34
n56,g54,g57
n57,g50,g56
n58,g19,g73
