n70,g40,g61
n65,g73,g33
n6,g22,g54
n35,g34,g72
n4,g28,g66
n32,g88,g38
n26,g27,g12
n21,g2,g96
n60,g95,g76
n20,g99,g79
n51,g94,g69
n69,g59,g25
n28,g89,g57
n14,g28,g95
n45,g98,g69
n39,g15,g83
n5,g48,g40
n23,g61,g18
n24,g20,g4
n54,g54,g33
n16,g96,g41
n17,g90,g55
n18,g8,g64
n63,g16,g18
n9,g61,g17
n25,g26,g77
n30,g75,g42
n31,g37,g85
n10,g58,g55
n43,g12,g77
n68,g53,g85
n34,g66,g34
n8,g68,g27
n53,g48,g8
n55,g23,g50
n38,g1,g90
n33,g93,g19
n62,g77,g47
n11,g75,g85
n27,g30,g71
n50,g13,g80
n44,g75,g7
n12,g37,g92
n67,g26,g5
n0,g66,g38
n22,g36,g76
n58,g83,g88
n36,g75,g31
n42,g76,g1
n61,g20,g33
n3,g64,g56
n29,g76,g25
n47,g47,g52
n49,g87,g13
n52,g99,g89
n59,g68,g42
n57,g43,g9
n66,g62,g0
n37,g3,g44
n13,g54,g32
n40,g36,g90
n19,g22,g68
n46,g78,g43
n7,g43,g13
n15,g79,g27
n48,g66,g47
n41,g34,g23
n64,g30,g20
n56,g96,g47
n2,g12,g42
n1,g91,g0
