n70,g28,g32
n65,g65,g14
n6,g80,g21
n35,g95,g82
n4,g44,g34
n32,g75,g21
n26,g24,g58
n21,g22,g19
n60,g79,g2
n20,g62,g56
n51,g4,g48
n69,g65,g91
n28,g90,g13
n14,g97,g62
n45,g26,g4
n39,g86,g36
n5,g63,g11
n23,g60,g26
n24,g98,g56
n54,g87,g83
n16,g22,g8
n17,g39,g85
n18,g97,g94
n63,g54,g99
n9,g8,g76
n25,g24,g63
n30,g60,g12
n31,g89,g52
n10,g75,g19
n43,g70,g42
n68,g66,g21
n34,g95,g54
n8,g67,g18
n53,g15,g89
n55,g25,g78
n38,g56,g0
n33,g18,g99
n62,g51,g3
n11,g85,g73
n27,g17,g37
n50,g87,g65
n44,g64,g84
n12,g18,g19
n67,g60,g16
n0,g26,g15
n22,g11,g43
n58,g20,g69
n36,g66,g90
n42,g68,g81
n61,g34,g81
n3,g90,g77
n29,g29,g14
n47,g64,g47
n49,g38,g44
n52,g9,g48
n59,g87,g33
n57,g13,g96
n66,g61,g57
n37,g7,g66
n13,g37,g28
n40,g88,g68
n19,g42,g52
n46,g62,g29
n7,g63,g93
n15,g60,g43
n48,g27,g73
n41,g84,g91
n64,g32,g62
n56,g38,g11
n2,g43,g23
n1,g36,g47
