n70,g65,g20
n65,g75,g70
n6,g29,g73
n35,g67,g89
n4,g28,g33
n32,g23,g88
n72,g75,g64
n74,g34,g99
n26,g30,g65
n21,g69,g49
n60,g67,g99
n20,g26,g11
n73,g86,g0
n51,g7,g56
n69,g0,g2
n71,g26,g18
n28,g0,g34
n77,g52,g12
n14,g68,g11
n45,g95,g80
n39,g70,g29
n5,g15,g13
n23,g88,g35
n24,g87,g52
n54,g88,g58
n16,g2,g14
n17,g25,g78
n18,g25,g68
n63,g84,g89
n9,g85,g60
n25,g83,g40
n30,g3,g68
n31,g62,g72
n10,g31,g39
n43,g95,g11
n68,g71,g59
n34,g93,g88
n8,g31,g83
n79,g76,g95
n53,g85,g55
n55,g55,g41
n38,g32,g60
n33,g46,g16
n62,g29,g43
n11,g19,g92
n27,g76,g29
n50,g25,g91
n44,g98,g62
n12,g77,g86
n67,g76,g55
n75,g22,g61
n80,g27,g79
n0,g66,g4
n22,g10,g87
n58,g9,g78
n36,g5,g63
n42,g46,g49
n61,g54,g68
n78,g36,g14
n3,g60,g80
n29,g88,g5
n47,g5,g83
n49,g3,g25
n52,g74,g81
n59,g56,g87
n57,g21,g80
n66,g57,g8
n37,g19,g61
n13,g23,g8
n40,g84,g60
n19,g81,g29
n46,g12,g62
n7,g27,g45
n15,g36,g72
n48,g1,g64
n41,g54,g39
n76,g76,g23
n64,g44,g65
n56,g77,g13
n2,g45,g87
n1,g0,g15
