n70,g5,g13
n65,g74,g44
n6,g93,g41
n35,g11,g86
n4,g84,g68
n32,g51,g4
n72,g97,g2
n74,g52,g53
n26,g6,g82
n21,g48,g67
n60,g38,g70
n20,g43,g15
n73,g39,g60
n51,g28,g64
n69,g11,g98
n71,g52,g91
n28,g74,g94
n14,g21,g67
n45,g97,g0
n39,g53,g39
n5,g8,g87
n23,g9,g89
n24,g21,g20
n54,g92,g3
n16,g13,g6
n17,g78,g33
n18,g86,g55
n63,g95,g17
n9,g6,g34
n25,g42,g52
n30,g68,g87
n31,g87,g2
n10,g7,g31
n43,g47,g34
n68,g7,g80
n34,g29,g81
n8,g89,g83
n53,g92,g11
n55,g35,g98
n38,g12,g49
n33,g88,g90
n62,g76,g46
n11,g70,g99
n27,g43,g81
n50,g93,g23
n44,g21,g2
n12,g13,g25
n67,g82,g77
n75,g62,g71
n0,g83,g20
n22,g53,g62
n58,g44,g88
n36,g99,g77
n42,g72,g89
n61,g51,g57
n3,g65,g38
n29,g24,g51
n47,g4,g85
n49,g23,g90
n52,g97,g42
n59,g63,g71
n57,g75,g40
n66,g35,g4
n37,g27,g54
n13,g46,g79
n40,g21,g60
n19,g90,g36
n46,g58,g93
n7,g76,g80
n15,g12,g94
n48,g79,g39
n41,g39,g34
n64,g30,g31
n56,g65,g80
n2,g22,g20
n1,g23,g94
