n0,g94,g67
n1,g21,g9
n2,g34,g28
n3,g50,g36
n4,g51,g39
n5,g18,g39
n6,g26,g65
n7,g42,g22
n8,g16,g81
n9,g48,g37
n10,g82,g11
n11,g66,g58
n12,g81,g59
n13,g45,g34
n14,g17,g18
n15,g66,g4
n16,g9,g13
n17,g51,g83
n18,g92,g66
n19,g58,g91
n20,g73,g21
n21,g98,g77
n22,g6,g74
n23,g52,g2
n24,g62,g54
n25,g20,g17
n26,g62,g88
n27,g18,g8
n28,g47,g25
n29,g85,g42
n30,g10,g98
n31,g66,g86
n32,g78,g92
n33,g83,g30
n34,g23,g84
n35,g64,g17
n36,g93,g58
n37,g29,g9
n38,g88,g17
n39,g71,g80
n40,g58,g11
n41,g20,g74
n42,g73,g43
n43,g1,g72
n44,g52,g70
n45,g47,g16
n46,g70,g84
n47,g49,g48
n48,g53,g94
n49,g25,g58
n50,g90,g75
n51,g4,g76
n52,g73,g48
n53,g86,g89
n54,g35,g95
n55,g93,g15
n56,g91,g25
n57,g73,g81
n58,g35,g74
n59,g28,g35
