n0,g65,g68
n1,g91,g1
n2,g53,g5
n3,g97,g21
n4,g74,g66
n5,g41,g65
n6,g31,g95
n7,g92,g0
n8,g14,g10
n9,g7,g43
n10,g96,g91
n11,g57,g41
n12,g36,g59
n13,g69,g63
n14,g29,g14
n15,g66,g86
n16,g53,g95
n17,g13,g49
n18,g92,g85
n19,g24,g12
n20,g94,g30
n21,g69,g37
n22,g33,g65
n23,g7,g73
n24,g34,g83
n25,g94,g80
n26,g24,g87
n27,g83,g82
n28,g82,g5
n29,g85,g69
n30,g47,g22
n31,g82,g96
n32,g5,g24
n33,g13,g10
n34,g96,g33
n35,g86,g44
n36,g32,g81
n37,g96,g70
n38,g31,g13
n39,g5,g41
n40,g97,g20
n41,g39,g10
n42,g9,g23
n43,g61,g52
n44,g73,g30
n45,g7,g52
n46,g57,g51
n47,g31,g61
n48,g92,g78
n49,g76,g87
n50,g44,g45
n51,g7,g58
n52,g48,g6
n53,g47,g29
n54,g70,g47
n55,g84,g28
n56,g13,g18
n57,g17,g7
n58,g93,g44
n59,g44,g18
