n0,g16,g9
n1,g87,g51
n2,g76,g78
n3,g64,g29
n4,g86,g95
n5,g76,g18
n6,g54,g40
n7,g57,g8
n8,g97,g86
n9,g48,g90
n10,g51,g82
n11,g76,g2
n12,g66,g73
n13,g79,g66
n14,g38,g10
n15,g2,g86
n16,g44,g56
n17,g83,g95
n18,g93,g49
n19,g81,g66
n20,g86,g72
n21,g58,g55
n22,g32,g6
n23,g89,g93
n24,g51,g71
n25,g80,g21
n26,g53,g1
n27,g40,g5
n28,g26,g1
n29,g75,g32
n30,g87,g78
n31,g1,g64
n32,g4,g72
n33,g66,g57
n34,g12,g97
n35,g55,g4
n36,g98,g80
n37,g45,g28
n38,g66,g42
n39,g21,g32
n40,g87,g48
n41,g26,g18
n42,g64,g98
n43,g23,g98
n44,g7,g70
n45,g81,g92
n46,g26,g88
n47,g6,g8
n48,g57,g58
n49,g35,g43
n50,g48,g56
n51,g3,g11
n52,g19,g58
n53,g53,g16
n54,g80,g19
n55,g15,g62
n56,g14,g8
n57,g24,g83
n58,g36,g8
n59,g45,g34
