n0,g70,g33
n1,g30,g51
n2,g63,g35
n3,g50,g94
n4,g22,g94
n5,g44,g28
n6,g65,g48
n7,g36,g24
n8,g24,g30
n9,g31,g69
n10,g45,g25
n11,g93,g90
n12,g61,g53
n13,g15,g83
n14,g49,g23
n15,g54,g87
n16,g40,g58
n17,g34,g26
n18,g8,g50
n19,g84,g62
n20,g64,g73
n21,g8,g41
n22,g84,g28
n23,g14,g85
n24,g20,g75
n25,g12,g1
n26,g32,g47
n27,g7,g89
n28,g47,g78
n29,g95,g7
n30,g31,g52
n31,g4,g74
n32,g14,g79
n33,g85,g30
n34,g86,g60
n35,g45,g42
n36,g41,g58
n37,g27,g7
n38,g16,g77
n39,g71,g11
n40,g24,g91
n41,g10,g55
n42,g53,g30
n43,g21,g94
n44,g13,g3
n45,g90,g55
n46,g81,g66
n47,g97,g81
n48,g38,g70
n49,g4,g28
n50,g95,g85
n51,g31,g93
n52,g24,g43
n53,g5,g91
n54,g35,g74
n55,g47,g34
n56,g15,g1
n57,g83,g69
n58,g28,g91
n59,g56,g47
