n70,g66,g85
n65,g32,g58
n6,g22,g86
n35,g59,g72
n4,g17,g13
n32,g56,g40
n72,g22,g77
n74,g13,g53
n26,g96,g7
n21,g69,g1
n60,g75,g30
n20,g97,g51
n73,g48,g16
n51,g33,g60
n69,g93,g57
n71,g86,g93
n28,g37,g49
n77,g73,g80
n14,g50,g26
n45,g67,g76
n39,g18,g38
n5,g25,g74
n23,g46,g73
n24,g13,g87
n54,g39,g11
n16,g84,g37
n17,g33,g70
n18,g46,g95
n63,g44,g88
n9,g8,g42
n25,g54,g0
n30,g60,g17
n31,g77,g37
n10,g6,g2
n43,g40,g2
n68,g61,g73
n34,g74,g7
n8,g84,g43
n79,g29,g47
n53,g78,g46
n55,g16,g22
n38,g12,g66
n33,g17,g11
n62,g13,g64
n11,g5,g42
n27,g21,g66
n50,g78,g77
n44,g63,g21
n12,g18,g67
n67,g3,g6
n75,g63,g39
n0,g72,g75
n22,g45,g4
n58,g8,g32
n36,g57,g81
n42,g94,g41
n61,g62,g22
n78,g77,g42
n3,g85,g2
n29,g36,g59
n47,g70,g36
n49,g99,g35
n52,g62,g92
n59,g33,g5
n57,g70,g1
n66,g79,g47
n37,g59,g82
n13,g22,g26
n40,g45,g64
n19,g44,g52
n46,g90,g34
n7,g72,g14
n15,g81,g14
n48,g88,g52
n41,g67,g82
n76,g80,g51
n64,g45,g50
n56,g39,g58
n2,g91,g25
n1,g25,g40
