n70,g60,g54
n65,g26,g97
n6,g51,g13
n35,g75,g97
n4,g52,g49
n32,g57,g69
n72,g71,g4
n74,g70,g26
n26,g85,g84
n21,g91,g76
n60,g68,g94
n20,g75,g82
n73,g71,g10
n51,g19,g39
n69,g7,g49
n71,g73,g4
n28,g65,g28
n77,g84,g12
n14,g96,g63
n45,g99,g44
n39,g49,g18
n5,g58,g63
n23,g66,g15
n24,g57,g38
n54,g13,g66
n16,g6,g31
n17,g92,g50
n18,g0,g42
n63,g61,g52
n9,g32,g52
n25,g33,g38
n30,g31,g70
n31,g43,g53
n10,g12,g21
n43,g83,g35
n68,g6,g46
n34,g85,g91
n8,g94,g12
n79,g55,g10
n53,g61,g40
n55,g87,g35
n38,g1,g96
n33,g11,g95
n62,g28,g45
n11,g48,g38
n27,g50,g89
n50,g89,g33
n44,g8,g95
n12,g66,g30
n67,g31,g86
n75,g9,g22
n0,g67,g75
n22,g35,g64
n58,g70,g84
n36,g77,g97
n42,g43,g16
n61,g64,g99
n78,g13,g82
n3,g32,g39
n29,g77,g39
n47,g49,g2
n49,g22,g88
n52,g41,g92
n59,g43,g62
n57,g9,g7
n66,g24,g29
n37,g44,g98
n13,g26,g17
n40,g66,g26
n19,g21,g62
n46,g35,g20
n7,g81,g21
n15,g47,g88
n48,g74,g64
n41,g62,g85
n76,g50,g39
n64,g88,g85
n56,g13,g74
n2,g14,g85
n1,g13,g43
