n70,g20,g2
n6,g65,g97
n4,g15,g7
n22,g75,g30
n21,g6,g81
n60,g50,g83
n79,g22,g31
n74,g10,g67
n69,g5,g86
n28,g45,g61
n14,g68,g26
n45,g29,g42
n5,g95,g18
n23,g29,g54
n24,g98,g10
n17,g93,g69
n54,g47,g66
n77,g99,g54
n63,g4,g35
n9,g97,g77
n25,g32,g1
n10,g41,g96
n68,g71,g39
n34,g41,g90
n72,g79,g91
n73,g99,g25
n55,g3,g99
n44,g42,g32
n16,g79,g57
n80,g26,g90
n81,g25,g7
n75,g78,g36
n66,g33,g35
n47,g56,g97
n52,g92,g63
n59,g38,g96
n57,g84,g44
n71,g26,g65
n37,g21,g24
n31,g27,g85
n19,g13,g14
n46,g80,g99
n65,g31,g17
n85,g9,g6
n1,g98,g24
n84,g86,g46
n32,g53,g82
n26,g40,g71
n20,g22,g50
n53,g16,g28
n56,g27,g68
n76,g9,g88
n38,g34,g24
n13,g59,g84
n67,g91,g16
n41,g37,g11
n18,g46,g29
n11,g12,g72
n30,g5,g96
n35,g61,g78
n8,g75,g1
n83,g9,g28
n39,g78,g34
n33,g62,g25
n27,g57,g80
n50,g71,g17
n12,g57,g76
n82,g17,g27
n0,g87,g75
n43,g49,g28
n58,g21,g8
n36,g54,g31
n42,g72,g71
n61,g25,g8
n78,g61,g94
n3,g14,g48
n29,g70,g12
n49,g50,g42
n62,g68,g8
n40,g6,g97
n51,g95,g26
n7,g28,g50
n15,g47,g34
n48,g93,g15
n64,g1,g78
n2,g56,g43
