n0,g91,g12
n1,g63,g17
n2,g31,g50
n3,g33,g98
n4,g18,g73
n5,g98,g57
n6,g82,g26
n7,g64,g86
n8,g85,g57
n9,g3,g68
n10,g18,g81
n11,g67,g7
n12,g57,g11
n13,g40,g55
n14,g35,g81
n15,g95,g72
n16,g60,g72
n17,g14,g64
n18,g5,g85
n19,g14,g5
n20,g78,g48
n21,g29,g70
n22,g81,g6
n23,g78,g72
n24,g9,g72
n25,g62,g31
n26,g49,g85
n27,g86,g92
n28,g57,g54
n29,g44,g46
n30,g4,g80
n31,g52,g89
n32,g50,g66
n33,g63,g96
n34,g45,g29
n35,g98,g83
n36,g61,g39
n37,g18,g56
n38,g20,g38
n39,g14,g42
n40,g12,g46
n41,g21,g94
n42,g64,g17
n43,g24,g8
n44,g65,g92
n45,g13,g92
n46,g36,g81
n47,g48,g84
n48,g92,g44
n49,g55,g69
n50,g61,g28
n51,g25,g54
n52,g5,g93
n53,g76,g77
n54,g48,g65
n55,g31,g59
n56,g9,g35
n57,g65,g71
