n0,g80,g38
n1,g69,g7
n2,g44,g54
n3,g81,g35
n4,g76,g42
n5,g53,g79
n6,g23,g46
n7,g88,g77
n8,g29,g6
n9,g56,g36
n10,g92,g68
n11,g28,g98
n12,g31,g51
n13,g91,g68
n14,g68,g71
n15,g8,g21
n16,g85,g93
n17,g30,g12
n18,g68,g70
n19,g89,g94
n20,g19,g92
n21,g12,g89
n22,g9,g74
n23,g3,g2
n24,g9,g75
n25,g72,g90
n26,g78,g24
n27,g8,g12
n28,g23,g2
n29,g15,g44
n30,g54,g17
n31,g29,g80
n32,g4,g94
n33,g88,g32
n34,g68,g69
n35,g18,g26
n36,g54,g49
n37,g43,g72
n38,g88,g35
n39,g19,g32
n40,g47,g2
n41,g95,g34
n42,g22,g95
n43,g87,g96
n44,g90,g65
n45,g88,g60
n46,g63,g61
n47,g10,g23
n48,g16,g10
n49,g32,g25
n50,g50,g45
n51,g83,g76
n52,g41,g46
n53,g65,g61
n54,g82,g24
n55,g91,g18
n56,g72,g12
n57,g9,g4
n58,g65,g9
n59,g70,g10
n60,g25,g89
n61,g27,g56
n62,g67,g24
n63,g34,g75
n64,g32,g29
n65,g36,g4
