n70,g23,g92
n65,g41,g90
n6,g58,g29
n35,g1,g66
n4,g70,g51
n32,g47,g49
n72,g9,g0
n26,g90,g94
n21,g11,g69
n60,g30,g42
n20,g32,g64
n51,g96,g7
n69,g9,g5
n71,g1,g10
n28,g71,g32
n14,g29,g38
n45,g4,g16
n39,g93,g70
n5,g68,g6
n23,g47,g64
n24,g2,g20
n54,g2,g64
n16,g79,g63
n17,g13,g24
n18,g94,g49
n63,g94,g34
n9,g14,g5
n25,g60,g81
n30,g42,g67
n31,g34,g62
n10,g48,g2
n43,g15,g63
n68,g74,g75
n34,g15,g67
n8,g47,g8
n53,g24,g73
n55,g22,g63
n38,g42,g55
n33,g12,g88
n62,g0,g18
n11,g21,g96
n27,g42,g84
n50,g12,g21
n44,g11,g43
n12,g60,g82
n67,g5,g78
n0,g63,g89
n22,g34,g18
n58,g44,g55
n36,g73,g4
n42,g42,g78
n61,g59,g0
n3,g69,g76
n29,g36,g16
n47,g30,g49
n49,g18,g22
n52,g89,g85
n59,g9,g76
n57,g95,g94
n66,g54,g58
n37,g1,g56
n13,g69,g15
n40,g71,g26
n19,g44,g69
n46,g75,g17
n7,g3,g0
n15,g78,g26
n48,g43,g10
n41,g5,g51
n64,g85,g9
n56,g14,g31
n2,g49,g76
n1,g27,g15
