n70,g0,g18
n65,g24,g8
n6,g35,g15
n35,g84,g22
n4,g98,g60
n32,g64,g81
n72,g54,g57
n26,g47,g0
n21,g68,g38
n60,g36,g70
n20,g36,g90
n51,g88,g53
n69,g25,g54
n71,g17,g23
n28,g94,g93
n14,g41,g27
n45,g5,g39
n39,g31,g94
n5,g50,g2
n23,g48,g97
n24,g29,g60
n54,g48,g54
n16,g65,g37
n17,g22,g35
n18,g6,g48
n63,g40,g83
n9,g52,g60
n25,g52,g35
n30,g32,g4
n31,g57,g83
n10,g24,g89
n43,g12,g9
n68,g9,g50
n34,g14,g77
n8,g86,g58
n53,g28,g12
n55,g22,g58
n38,g95,g22
n33,g6,g71
n62,g5,g29
n11,g13,g17
n27,g71,g7
n50,g17,g94
n44,g21,g54
n12,g6,g44
n67,g84,g67
n0,g94,g60
n22,g91,g1
n58,g37,g10
n36,g15,g51
n42,g90,g9
n61,g21,g87
n3,g30,g81
n29,g47,g83
n47,g10,g14
n49,g46,g47
n52,g95,g5
n59,g8,g83
n57,g17,g5
n66,g28,g42
n37,g18,g94
n13,g32,g50
n40,g16,g83
n19,g92,g39
n46,g81,g7
n7,g61,g26
n15,g52,g10
n48,g12,g21
n41,g88,g75
n64,g12,g34
n56,g20,g30
n2,g44,g78
n1,g58,g40
