n70,g87,g20
n65,g54,g35
n6,g80,g70
n35,g18,g60
n4,g49,g47
n32,g43,g45
n72,g35,g67
n74,g28,g62
n26,g55,g42
n21,g2,g43
n60,g91,g99
n20,g73,g55
n73,g16,g91
n51,g85,g13
n69,g45,g44
n71,g61,g19
n28,g48,g5
n14,g20,g16
n45,g41,g39
n39,g88,g23
n5,g58,g13
n23,g79,g63
n24,g34,g72
n54,g24,g36
n16,g5,g77
n17,g42,g8
n18,g41,g58
n63,g0,g78
n9,g56,g50
n25,g4,g59
n30,g72,g33
n31,g66,g57
n10,g65,g15
n43,g60,g14
n68,g55,g25
n34,g25,g45
n8,g86,g51
n53,g57,g53
n55,g61,g30
n38,g52,g6
n33,g89,g38
n62,g24,g45
n11,g25,g18
n27,g92,g98
n50,g68,g76
n44,g69,g24
n12,g33,g37
n67,g68,g28
n75,g15,g5
n0,g68,g26
n22,g84,g54
n58,g16,g36
n36,g3,g29
n42,g3,g70
n61,g25,g61
n3,g7,g44
n29,g14,g32
n47,g68,g86
n49,g94,g14
n52,g17,g90
n59,g18,g30
n57,g34,g38
n66,g46,g56
n37,g29,g90
n13,g58,g76
n40,g42,g24
n19,g26,g73
n46,g62,g98
n7,g37,g13
n15,g54,g53
n48,g39,g96
n41,g80,g73
n76,g72,g90
n64,g65,g81
n56,g23,g53
n2,g91,g10
n1,g57,g97
