n70,g14,g29
n65,g53,g46
n6,g43,g35
n35,g70,g16
n4,g84,g6
n32,g97,g41
n72,g72,g56
n74,g24,g64
n26,g53,g87
n21,g50,g80
n60,g57,g37
n20,g62,g59
n73,g49,g81
n51,g35,g54
n69,g91,g28
n71,g91,g87
n28,g87,g61
n14,g24,g86
n45,g12,g45
n39,g4,g69
n5,g33,g67
n23,g71,g51
n24,g9,g39
n54,g49,g67
n16,g41,g32
n17,g34,g23
n18,g46,g83
n63,g21,g92
n9,g5,g91
n25,g36,g49
n30,g88,g76
n31,g37,g77
n10,g62,g37
n43,g30,g40
n68,g95,g66
n34,g22,g32
n8,g78,g48
n53,g95,g48
n55,g71,g52
n38,g63,g94
n33,g21,g95
n62,g92,g76
n11,g34,g78
n27,g68,g79
n50,g94,g52
n44,g18,g63
n12,g41,g56
n67,g20,g94
n75,g32,g9
n0,g15,g21
n22,g89,g34
n58,g8,g44
n36,g25,g33
n42,g79,g84
n61,g51,g37
n3,g4,g73
n29,g24,g42
n47,g11,g3
n49,g48,g23
n52,g8,g97
n59,g64,g20
n57,g10,g67
n66,g22,g97
n37,g7,g18
n13,g13,g24
n40,g99,g89
n19,g34,g5
n46,g0,g68
n7,g95,g85
n15,g61,g32
n48,g0,g49
n41,g37,g18
n76,g13,g66
n64,g62,g22
n56,g74,g64
n2,g40,g33
n1,g91,g34
