n0,g24,g29
n1,g99,g24
n2,g45,g94
n3,g3,g85
n4,g60,g14
n5,g96,g11
n6,g15,g77
n7,g82,g92
n8,g10,g53
n9,g29,g62
n10,g12,g91
n11,g82,g26
n12,g81,g47
n13,g77,g19
n14,g7,g79
n15,g54,g18
n16,g1,g61
n17,g2,g25
n18,g37,g9
n19,g96,g99
n20,g68,g99
n21,g40,g76
n22,g79,g57
n23,g75,g76
n24,g5,g17
n25,g60,g41
n26,g50,g11
n27,g35,g26
n28,g95,g80
n29,g80,g8
n30,g84,g68
n31,g7,g69
n32,g88,g20
n33,g93,g36
n34,g23,g16
n35,g20,g40
n36,g75,g25
n37,g66,g77
n38,g36,g91
n39,g70,g15
n40,g89,g67
n41,g18,g42
n42,g15,g8
n43,g59,g12
n44,g69,g70
n45,g81,g51
